‘ª’èŽžŠÔ	T1Raw	T2Raw	T3Raw	T4Raw	
     30679	0.00595144	-0.02851532	-0.01563055	-0.00016883	
     30680	0.01851409	-0.08263135	-0.00822181	-0.00016883	
     30681	0.02592283	-0.10517969	-0.00435638	0.02495647	
     30682	0.02463435	-0.08778526	0.00208601	0.00562932	
     30683	0.00885051	-0.05396274	0.01174958	-0.08198711	
     30684	-0.00628909	-0.02303929	-0.01627479	-0.05396274	
     30685	-0.01369784	-0.04333281	-0.01112088	-0.02014022	
     30686	-0.01369784	-0.08359771	0.00015329	0.01336018	
     30687	-0.00306790	-0.04977519	-0.02271718	0.08293794	
     30688	-0.01369784	0.05104813	-0.01015453	0.01432654	
     30689	-0.01273148	0.04299515	0.01400442	-0.07328989	
     30690	-0.01208724	0.02978826	0.02817766	-0.06137148	
     30691	0.00176389	0.01593713	0.02560071	0.01625925	
     30692	0.00111965	0.01497078	0.01013899	0.07552920	
     30693	0.01142746	-0.02142870	0.00788415	0.05684628	
     30694	0.02205740	-0.00886605	0.00111965	0.01497078	
     30695	0.01142746	0.03655277	0.00434084	0.00208601	
     30696	-0.00016883	0.03655277	-0.00403426	0.00015329	
     30697	0.00176389	0.02431223	-0.01820751	0.01174958	
     30698	-0.00049095	0.02141316	-0.01015453	0.00723991	
     30699	0.00208601	0.01690349	0.00852839	0.01078323	
     30700	-0.00177943	0.01368230	0.02334588	0.01142746	
     30701	-0.00918817	0.01561501	0.02914402	0.01690349	
     30702	-0.01047664	0.01722561	0.00756203	-0.03270287	
     30703	-0.01015453	0.01464866	-0.04590976	-0.04494340	
     30704	-0.00435638	0.01013899	-0.01466419	-0.01659691	
     30705	-0.00339002	0.01368230	-0.00371214	-0.01047664	
     30706	-0.00467850	0.02237952	-0.00177943	-0.00081307	
     30707	-0.00467850	0.01948044	-0.00371214	-0.00274578	
     30708	-0.00081307	0.01400442	-0.00113519	-0.01079876	
     30709	-0.00500062	0.01851409	0.00691779	-0.04816459	
     30710	-0.00210154	0.02076892	-0.00210154	-0.07522261	
     30711	-0.00661121	0.01722561	-0.01498631	-0.07522261	
     30712	-0.00371214	0.00401872	-0.01047664	-0.12708380	
     30713	-0.00210154	-0.00661121	0.00369660	0.02849978	
     30714	-0.00500062	-0.00306790	0.04363939	0.05813476	
     30714	-0.00854393	0.00176389	0.03268733	0.08551489	
     30715	-0.00822181	0.00562932	-0.00113519	0.10580841	
     30716	-0.01530843	0.00240812	-0.01434208	0.05716840	
     30717	-0.00789969	-0.01981810	-0.04687612	0.02817766	
     30718	-0.00145731	-0.02239506	-0.03592406	-0.01595267	
     30719	-0.00628909	-0.00854393	-0.01788539	0.03623065	
     30720	-0.01305360	-0.01240936	0.03687488	0.01368230	
     30721	-0.01176512	-0.02046234	0.02463435	0.04524999	
     30722	-0.01079876	0.00723991	0.01851409	0.01110534	
     30723	-0.01240936	0.02495647	-0.00177943	0.01754773	
     30724	-0.00049095	0.01271594	0.00369660	0.01432654	
     30725	0.00208601	0.00788415	0.00434084	0.01786985	
     30726	0.00530720	0.00240812	-0.00822181	0.01786985	
     30727	0.01368230	-0.01047664	0.00659567	-0.02142870	
     30728	0.01174958	-0.01756327	-0.01047664	-0.01981810	
     30729	0.01142746	-0.01369784	-0.00596698	-0.05203002	
     30730	0.01110534	0.00691779	0.00047541	-0.05879453	
     30731	0.00917263	0.00530720	0.00273024	-0.04075585	
     30732	0.00788415	0.00498508	0.01142746	-0.01401996	
     30733	0.00208601	0.00498508	0.00176389	0.00015329	
     30734	-0.00242366	0.00401872	-0.00016883	0.00144177	
     30735	-0.00306790	-0.00242366	-0.00725545	0.00208601	
     30736	0.00015329	-0.00951029	-0.00242366	-0.00081307	
     30737	0.00530720	-0.00854393	-0.00822181	-0.00628909	
     30738	0.00144177	0.00144177	0.00208601	-0.01756327	
     30739	-0.00049095	0.01013899	-0.00210154	-0.00918817	
     30740	-0.00435638	-0.00661121	-0.00789969	-0.02078446	
     30741	-0.00467850	-0.02207294	-0.00371214	-0.01788539	
     30742	-0.00435638	-0.00500062	0.00273024	-0.00467850	
     30743	-0.00435638	-0.02464989	0.00079753	0.04814906	
     30744	-0.00564486	-0.01530843	0.00305236	0.03139886	
     30745	0.00691779	0.01400442	-0.00210154	0.00498508	
     30746	0.00240812	0.01948044	-0.00435638	-0.01724115	
     30747	0.00273024	0.01883621	0.00047541	0.00176389	
     30748	-0.00467850	0.04686058	0.00176389	0.00079753	
     30749	-0.00274578	0.04009608	0.00498508	-0.01563055	
     30750	-0.00113519	0.02882190	0.00756203	0.01239382	
     30751	0.00369660	0.03139886	0.01013899	0.00144177	
     30752	0.00401872	0.04975965	0.01110534	-0.01240936	
     30753	0.01013899	0.02205740	0.00562932	-0.01434208	
     30754	0.00820627	0.01722561	-0.01401996	-0.01724115	
     30755	0.01658137	0.00369660	-0.01659691	-0.01530843	
     30756	0.02527859	-0.03850102	-0.00435638	-0.00693333	
     30757	0.03300945	-0.08230923	-0.00789969	0.00015329	
     30758	0.02237952	-0.11323267	-0.01240936	0.01046111	
     30759	0.01561501	-0.10840088	-0.01917386	0.01625925	
     30760	-0.01337572	-0.04140009	-0.02078446	0.01690349	
     30761	-0.00725545	-0.03141439	-0.02336141	-0.00435638	
     30762	-0.00274578	-0.03270287	-0.00467850	-0.00886605	
     30763	-0.00628909	-0.01724115	0.00111965	0.00981687	
     30764	-0.01498631	-0.02787108	0.00305236	0.02302376	
     30765	-0.01820751	-0.06330420	0.00144177	0.01013899	
     30766	-0.01885174	0.03172098	0.00273024	0.01142746	
     30767	-0.01015453	0.00981687	0.00949475	0.00240812	
     30768	-0.00467850	0.00659567	0.00788415	-0.00693333	
     30769	-0.00886605	0.00562932	-0.00016883	-0.00596698	
     30770	-0.01820751	0.01980256	0.02141316	0.01110534	
     30771	-0.01208724	0.03204310	0.01142746	0.00917263	
     30772	-0.00822181	0.05201449	0.00015329	-0.00532274	
     30773	-0.00822181	0.06264443	0.00015329	-0.00532274	
     30774	0.00305236	-0.01788539	-0.00274578	-0.01337572	
     30775	0.01013899	0.00240812	-0.00467850	-0.00500062	
     30776	-0.00113519	0.05684628	-0.00049095	0.00111965	
     30777	0.00144177	0.00917263	0.00337448	-0.00435638	
     30778	0.00079753	-0.00339002	0.00434084	-0.00789969	
     30779	0.00820627	-0.00886605	0.00079753	0.00273024	
     30780	0.01336018	-0.01466419	-0.00500062	0.00723991	
     30781	0.01722561	-0.02368353	-0.00306790	-0.00661121	
     30782	0.01464866	-0.01337572	0.00401872	-0.00339002	
     30783	0.01593713	-0.01208724	0.00079753	-0.00371214	
     30784	0.00434084	0.00627356	0.00240812	0.00562932	
     30785	-0.00210154	0.00627356	0.00595144	0.01271594	
     30786	0.00015329	-0.01015453	-0.00145731	0.01110534	
     30787	0.00401872	-0.02819320	0.00756203	0.02785555	
     30788	0.00820627	-0.05492910	0.02399011	0.01207170	
     30789	0.01303806	-0.04236645	0.01948044	-0.00274578	
     30790	0.00369660	0.01239382	-0.00371214	-0.04075585	
     30791	-0.00822181	0.01754773	-0.05074155	-0.01176512	
     30792	-0.00725545	-0.00628909	-0.01079876	0.00627356	
     30793	-0.00177943	-0.00886605	-0.00016883	0.00756203	
     30794	-0.01466419	0.01529289	-0.00564486	-0.00371214	
     30795	-0.01337572	0.02431223	-0.00339002	-0.00242366	
     30796	-0.00725545	0.01432654	-0.00306790	0.00176389	
     30797	-0.00757757	0.00917263	-0.00242366	0.00144177	
     30798	-0.01305360	0.00756203	-0.00081307	0.00111965	
     30799	-0.01176512	0.01464866	-0.00177943	0.00015329	
     30800	-0.01273148	0.01497078	-0.00113519	0.01271594	
     30801	-0.00693333	0.00788415	0.00337448	0.00562932	
     30802	-0.00757757	0.00530720	-0.00081307	-0.00757757	
     30803	-0.00822181	0.01207170	0.00015329	-0.00822181	
     30804	-0.00886605	0.01400442	0.00562932	-0.00306790	
     30805	-0.00435638	0.01078323	0.01046111	-0.00693333	
     30806	-0.00789969	0.00562932	0.00885051	-0.00081307	
     30807	-0.02175082	0.00562932	0.00369660	-0.00113519	
     30808	-0.01015453	0.00176389	0.00788415	-0.00403426	
     30809	0.00111965	0.00079753	0.00498508	0.00176389	
     30810	-0.00113519	0.00208601	0.00885051	-0.02400565	
     30811	-0.00145731	-0.00918817	-0.00564486	-0.00467850	
     30812	0.00917263	-0.00177943	-0.01208724	-0.00500062	
     30813	0.00917263	0.00337448	-0.00274578	-0.00435638	
     30814	0.01142746	0.00530720	0.00047541	0.01658137	
     30815	0.01658137	0.00723991	0.00756203	0.02237952	
     30816	0.01625925	0.00015329	0.01497078	-0.00628909	
     30817	0.00337448	-0.00210154	0.02270164	0.01625925	
     30818	-0.00113519	0.00659567	0.02302376	0.02044680	
     30819	-0.00693333	0.01400442	0.00595144	-0.01079876	
     30820	-0.01144300	0.01464866	-0.00500062	-0.04687612	
     30821	-0.00693333	0.01497078	-0.02336141	-0.05138579	
     30822	-0.00242366	0.01271594	-0.01434208	-0.01015453	
     30823	0.00273024	-0.00564486	-0.02400565	0.05555780	
     30824	0.00208601	-0.01305360	-0.03431347	0.02914402	
     30825	0.00240812	-0.01144300	0.00466296	0.00273024	
     30826	0.00305236	-0.01144300	0.02560071	-0.02626049	
     30827	0.00305236	-0.03205863	0.01625925	-0.01176512	
     30828	0.00144177	-0.01337572	-0.00564486	0.01754773	
     30829	-0.00016883	-0.00306790	-0.01112088	0.01690349	
     30830	-0.00242366	0.00015329	-0.01627479	0.01271594	
     30831	0.00305236	-0.01337572	-0.01401996	-0.00113519	
     30832	0.01013899	0.00852839	-0.01466419	-0.00210154	
     30833	0.00337448	0.07359648	-0.00854393	-0.00693333	
     30834	0.00723991	0.05298085	-0.01885174	-0.00693333	
     30835	0.00498508	0.02495647	-0.01627479	-0.02207294	
     30836	-0.00306790	-0.01273148	-0.00628909	-0.00081307	
     30837	-0.01112088	-0.02110658	0.00144177	-0.00016883	
     30838	-0.01369784	-0.03914526	0.01239382	0.01819197	
     30839	-0.00274578	-0.00628909	0.00369660	0.02527859	
     30840	-0.01498631	0.05491356	0.00079753	0.01658137	
     30841	-0.01273148	0.05942323	0.01754773	0.01303806	
     30842	-0.00596698	0.03365369	0.02399011	-0.00210154	
     30843	-0.00081307	-0.00467850	0.01625925	-0.00081307	
     30844	0.00981687	-0.03270287	-0.00532274	0.00015329	
     30845	0.01464866	-0.02722684	-0.01208724	-0.01144300	
     30846	0.02076892	-0.03721254	0.00047541	-0.01047664	
     30847	0.01980256	-0.04075585	-0.01530843	-0.00757757	
     30848	0.01915833	-0.05525122	-0.02336141	0.01142746	
     30849	0.00981687	-0.05589545	-0.00081307	0.00627356	
     30850	0.00401872	-0.03817890	0.00820627	0.00240812	
     30851	0.00015329	-0.01917386	0.01142746	0.00176389	
     30852	-0.00339002	-0.01595267	0.01142746	-0.00339002	
     30853	0.00047541	-0.01305360	-0.00016883	0.00015329	
     30854	-0.00210154	-0.01401996	0.00240812	-0.00242366	
     30855	-0.00081307	-0.01273148	0.00369660	-0.00435638	
     30856	-0.00467850	0.00949475	0.00337448	-0.00596698	
     30857	-0.00435638	-0.00339002	0.00111965	0.00530720	
     30858	-0.01337572	0.02431223	0.00498508	0.00111965	
     30859	-0.02046234	0.02076892	0.00530720	-0.00918817	
     30860	-0.00435638	0.00015329	0.00079753	-0.01273148	
     30861	-0.00789969	0.09517847	-0.00016883	-0.00306790	
     30862	-0.01852963	0.14832816	0.00305236	-0.00403426	
     30863	-0.01434208	0.11160656	0.01239382	0.00595144	
     30864	-0.01176512	0.05523568	0.00305236	0.00820627	
     30865	0.00756203	-0.04752036	0.00015329	-0.00306790	
     30866	0.01851409	-0.09197281	-0.00306790	-0.01466419	
     30867	0.01174958	-0.08520830	0.00659567	-0.00500062	
     30868	0.00240812	-0.01691903	0.00337448	-0.00467850	
     30869	-0.00725545	-0.03044804	-0.00113519	-0.00918817	
     30870	-0.00693333	-0.04043373	-0.00628909	-0.00789969	
     30871	-0.00757757	-0.00564486	-0.00339002	-0.01337572	
     30872	0.00015329	0.04299515	-0.00145731	-0.01144300	
     30873	-0.00016883	0.02592283	0.00466296	0.00208601	
     30874	-0.00532274	-0.00242366	-0.00113519	0.01593713	
     30875	-0.00757757	-0.03205863	-0.00049095	0.01239382	
     30876	-0.00210154	-0.03012592	0.00562932	0.02334588	
     30877	0.00305236	-0.04333281	0.00176389	0.01271594	
     30878	-0.00177943	-0.02593837	0.01754773	0.00401872	
     30879	0.00627356	-0.01144300	-0.01369784	-0.03109228	
     30880	0.01529289	-0.04043373	-0.04301069	-0.00177943	
     30881	0.01915833	-0.03850102	0.00015329	0.00273024	
     30882	0.01819197	-0.02883744	-0.00403426	-0.00177943	
     30883	0.00659567	0.00691779	-0.00113519	-0.01079876	
     30884	0.00111965	0.01722561	0.00498508	0.00015329	
     30885	0.00466296	0.01754773	0.00111965	0.00434084	
     30886	0.00240812	0.02495647	0.00498508	0.00498508	
     30887	0.00305236	0.01432654	0.00627356	0.00144177	
     30888	0.00305236	-0.00210154	0.00530720	-0.00757757	
     30889	0.00434084	-0.00661121	0.00208601	-0.01112088	
     30890	0.00176389	-0.00789969	0.00466296	-0.02336141	
     30891	0.00015329	0.00756203	0.00208601	-0.01724115	
     30892	-0.00435638	0.00466296	-0.00242366	0.00691779	
     30893	-0.00854393	0.01207170	-0.00049095	0.02656707	
     30894	-0.00725545	0.01658137	-0.00210154	0.02334588	
     30895	-0.00435638	0.00981687	-0.00435638	-0.01047664	
     30896	-0.00628909	0.01110534	-0.00435638	-0.01981810	
     30897	-0.00693333	0.01980256	-0.00789969	0.00659567	
     30898	-0.01401996	0.02302376	-0.00371214	-0.00145731	
     30899	-0.01466419	0.02270164	-0.00210154	0.00208601	
     30900	-0.01401996	0.02109104	0.00047541	0.01593713	
     30901	-0.00918817	0.01625925	0.00144177	0.01464866	
     30902	-0.01305360	0.01722561	-0.00016883	0.00917263	
     30903	-0.00951029	0.01046111	-0.00081307	-0.00757757	
     30904	-0.00854393	0.00723991	0.00369660	-0.02046234	
     30905	-0.00500062	-0.01724115	0.00562932	-0.01079876	
     30906	-0.00145731	-0.01724115	0.00434084	-0.00016883	
     30907	-0.00049095	-0.00918817	-0.00113519	0.03172098	
     30908	0.00176389	-0.00822181	-0.00145731	0.01464866	
     30909	0.00111965	-0.00016883	-0.00210154	0.00498508	
     30910	-0.00113519	0.00434084	0.00079753	0.00595144	
     30911	-0.00210154	0.01593713	-0.00016883	0.00788415	
     30912	-0.00210154	0.00337448	0.01497078	0.00240812	
     30913	0.00273024	-0.00628909	0.01271594	0.00337448	
     30914	0.00530720	-0.00532274	0.00369660	-0.00918817	
     30915	0.00627356	-0.00242366	-0.01595267	-0.01369784	
     30916	0.00337448	0.00047541	-0.01563055	0.00047541	
     30917	0.00498508	0.00401872	-0.03270287	-0.00693333	
     30918	-0.00016883	0.00723991	-0.03656830	0.00434084	
     30919	-0.00242366	-0.00371214	-0.01401996	0.01110534	
     30920	0.00144177	-0.00918817	-0.00822181	0.00466296	
     30921	-0.00339002	0.04009608	0.00015329	-0.00725545	
     30922	-0.00371214	0.01174958	0.00949475	-0.01369784	
     30923	-0.00016883	-0.00822181	0.00530720	0.00659567	
     30924	-0.00016883	0.01336018	0.01142746	0.02527859	
     30925	-0.00725545	0.02076892	0.02592283	-0.04558764	
     30926	-0.00596698	-0.01144300	-0.00628909	-0.00983241	
     30927	0.00434084	-0.03012592	0.00273024	0.00917263	
     30928	0.00208601	-0.00596698	-0.00467850	0.03590853	
     30929	0.00015329	0.03558641	-0.02754896	0.00111965	
     30930	-0.00435638	0.03687488	-0.00500062	0.00111965	
     30931	-0.00435638	0.01625925	0.00659567	-0.00532274	
     30932	-0.00596698	0.01851409	0.00111965	-0.00886605	
     30933	-0.00983241	0.01948044	-0.00274578	0.00079753	
     30934	-0.01079876	0.00885051	0.00820627	0.01948044	
     30935	0.00337448	-0.01401996	0.01013899	0.02205740	
     30936	0.01142746	-0.02336141	0.01690349	-0.01498631	
     30937	0.01046111	-0.03077016	0.01046111	-0.04784247	
     30938	0.00949475	-0.05299638	-0.02529413	-0.00983241	
     30939	0.01303806	-0.09938155	-0.00339002	-0.00306790	
     30940	0.03204310	-0.06233784	0.00079753	-0.01047664	
     30941	0.01722561	0.03751912	0.00917263	-0.00661121	
     30942	0.00498508	0.01432654	0.00820627	-0.00306790	
     30943	0.01013899	0.01013899	0.00530720	-0.00210154	
     30944	0.00852839	0.01658137	-0.00628909	0.00015329	
     30945	0.00434084	-0.00049095	-0.01885174	-0.00016883	
     30946	-0.00789969	0.01174958	-0.01176512	0.00401872	
     30947	-0.02593837	0.05394721	0.00047541	0.01013899	
     30948	-0.02014022	0.01464866	-0.01015453	0.00595144	
     30949	-0.01369784	-0.00822181	0.00434084	0.00917263	
     30950	-0.01917386	0.00208601	0.01883621	0.01207170	
     30951	-0.01498631	-0.00596698	0.01915833	0.01142746	
     30952	-0.00467850	-0.01917386	0.00917263	-0.01691903	
     30953	0.00240812	-0.00725545	-0.03527983	0.00562932	
     30954	0.01464866	-0.04140009	-0.01369784	-0.01240936	
     30955	0.02173528	-0.04655400	0.00723991	-0.01530843	
     30956	0.02366799	-0.02175082	0.00756203	-0.01563055	
     30957	0.01625925	-0.00371214	0.01046111	0.00047541	
     30958	0.01303806	-0.00822181	-0.00016883	0.00627356	
     30959	0.01529289	0.00691779	-0.00049095	0.01110534	
     30961	0.01174958	0.02173528	-0.00049095	0.00562932	
     30962	0.00659567	0.02721131	-0.00500062	0.00079753	
     30962	-0.00081307	0.02334588	-0.01595267	-0.00049095	
     30963	-0.00306790	0.03236521	-0.00789969	-0.00210154	
     30965	-0.00596698	0.02463435	0.00305236	0.00015329	
     30966	-0.00371214	0.01110534	0.00208601	-0.00822181	
     30967	-0.01144300	0.00111965	0.00659567	0.00047541	
     30968	-0.01240936	-0.00918817	0.00691779	0.00756203	
     30969	-0.00628909	-0.01273148	0.00401872	0.00434084	
     30970	-0.00628909	-0.02432777	0.00401872	0.00273024	
     30971	-0.00628909	-0.00500062	0.00305236	-0.00435638	
     30972	-0.00596698	-0.00049095	0.00015329	-0.00210154	
     30973	-0.00854393	-0.00435638	-0.00371214	-0.00757757	
     30974	-0.00918817	0.00079753	-0.00113519	0.00176389	
     30975	-0.00145731	-0.00983241	0.00015329	0.00691779	
     30976	0.00144177	-0.01047664	-0.00371214	-0.00306790	
     30977	-0.00049095	-0.01369784	-0.00628909	-0.01434208	
     30978	-0.00016883	-0.03463559	-0.00789969	-0.00242366	
     30979	-0.00403426	-0.04494340	-0.00049095	0.01336018	
     30980	-0.00467850	-0.00757757	-0.00435638	0.01303806	
     30981	-0.00789969	0.03139886	-0.00145731	0.00981687	
     30982	-0.00757757	0.02270164	0.00144177	0.00595144	
     30983	-0.01208724	0.02463435	0.00305236	0.00595144	
     30984	-0.01015453	0.00756203	0.00273024	0.00144177	
     30985	-0.00467850	-0.02400565	0.00111965	-0.00145731	
     30986	0.00079753	-0.02529413	0.00144177	-0.00306790	
     30987	0.00401872	-0.02078446	0.00144177	-0.00177943	
     30988	0.00852839	-0.00049095	0.00305236	-0.00145731	
     30989	0.00498508	0.00885051	0.00144177	-0.00403426	
     30990	0.00176389	0.01078323	0.00498508	-0.00306790	
     30991	0.00047541	0.00337448	0.00305236	-0.00306790	
     30992	0.00208601	-0.00274578	-0.00242366	-0.00371214	
     30993	-0.00274578	0.00659567	-0.00306790	-0.00242366	
     30994	-0.00661121	0.01368230	-0.00081307	-0.00081307	
     30995	-0.00918817	0.02012468	-0.00113519	0.00111965	
     30996	-0.00983241	0.02076892	-0.00177943	0.00047541	
     30997	-0.00564486	0.00885051	-0.00306790	-0.00564486	
     30998	-0.00049095	0.00111965	-0.00049095	-0.01015453	
     30999	0.00466296	0.00401872	-0.00306790	-0.00693333	
     31000	0.00659567	-0.00339002	-0.00210154	-0.00725545	
     31001	0.00498508	-0.00339002	-0.00016883	0.00047541	
     31002	0.00530720	0.00144177	0.00079753	0.01207170	
     31003	0.00273024	-0.00016883	0.00111965	0.01078323	
     31004	0.00273024	-0.02593837	-0.00145731	0.00595144	
